Goal,Target,Indicator,SeriesCode,Country,Time,Val,ValType,Age,Freq,Location,Nature,Sex,Units,ValueType
12,12.2,12.2.1,EN_MAT_FTPRPG,Western Europe,2001,0.6,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Singapore,2001,2.19,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Bahamas,2001,1.31,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Dominican Republic,2001,1.53,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Panama,2001,1.81,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Middle Africa,2004,2.31,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Northern America,2005,0.77,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,World,2005,1.26,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Northern America and Europe,2005,0.8,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Burundi,2005,12.97,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Barbados,2001,1.31,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Eastern Africa,2005,4.16,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Morocco,2005,1.55,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Tunisia,2005,1.86,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Argentina,2001,2.41,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Haiti,2001,2.29,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Jamaica,2001,2.18,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Cuba,2001,2.75,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Sub-Saharan Africa,2005,2.35,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Congo (Brazzaville),2002,1.23,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Thailand,2001,2.73,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Northern Africa and Western Asia,2001,1.37,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Belize,2008,2.31,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Trinidad and Tobago,2008,0.4,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Central America,2008,1.11,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Guatemala,2008,1.58,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Honduras,2008,2.53,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Costa Rica,2008,1.31,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Italy,2008,0.69,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,El Salvador,2008,1.68,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,"Iran, Islamic Republic of",2008,3.77,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,India,2008,3.78,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Uganda,2001,6.46,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Zambia,2001,4,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Somalia,2001,13.74,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Seychelles,2001,2.12,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Maldives,2008,2.63,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Viet Nam,2001,6.88,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Malta,2008,1.27,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Portugal,2008,1.36,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Indonesia,2001,2.43,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Egypt,2005,3.71,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Libya,2005,0.39,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,United Arab Emirates,2005,1.23,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Turkey,2005,1.51,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Israel,2001,1.11,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,San Marino,2008,0.81,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Georgia,2001,3.39,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Eastern Africa,2001,4.05,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Sub-Saharan Africa,2001,2.43,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Western Europe,2008,0.6,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Slovenia,2008,1.29,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Serbia,2008,3.54,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Montenegro,2008,5.56,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Burundi,2001,11.37,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Namibia,2002,1.58,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,South Africa,2002,1.71,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Southern Africa,2002,1.78,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Eritrea,2004,3.91,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Ethiopia,2004,0.31,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Djibouti,2004,3.59,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,South Africa,2004,1.82,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Namibia,2004,1.87,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Southern Africa,2004,1.9,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Sao Tome and Principe,2004,7.64,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Ethiopia,2008,0.31,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Eritrea,2008,3.48,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Djibouti,2008,2.95,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,South Africa,2008,1.52,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Namibia,2008,1.53,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Serbia,2001,3.55,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Slovenia,2001,1.22,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Portugal,2001,1.12,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,San Marino,2001,0.66,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Malta,2001,1.3,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Liechtenstein,2006,0.52,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,France,2006,0.62,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Austria,2006,0.8,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Belgium,2006,0.55,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Italy,2006,0.7,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Malta,2006,1.36,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Kenya,2004,4.6,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,El Salvador,2001,1.96,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Honduras,2001,2.78,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Guatemala,2001,1.66,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Trinidad and Tobago,2001,0.63,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Central America,2001,1.25,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Belize,2001,2.88,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Italy,2001,0.65,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Costa Rica,2001,1.54,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Madagascar,2004,2.27,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Mozambique,2004,4.12,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Rwanda,2004,7.04,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Zambia,2008,3.8,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Seychelles,2008,2.01,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Somalia,2008,13.32,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Uganda,2008,5.58,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Northern Europe,2007,0.64,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Denmark,2007,0.56,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Middle Africa,2008,2.15,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Ukraine,2007,3.52,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Russian Federation,2007,1.4,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Romania,2007,3.95,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Ireland,2007,0.83,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Iceland,2007,0.79,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Côte d'Ivoire,2008,1.01,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Gambia,2008,5.68,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Slovakia,2007,3.47,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Germany,2006,0.61,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Zimbabwe,2008,1.7,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Cameroon,2008,1.73,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Mauritius,2004,2.79,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Nicaragua,2009,2.72,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Panama,2009,1.39,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Dominican Republic,2009,0.91,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Haiti,2009,2.72,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Jamaica,2009,1.74,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Central African Republic,2008,6.62,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Cuba,2009,1.53,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Mozambique,2008,3.48,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Rwanda,2008,5.61,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Mauritius,2008,2.64,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Madagascar,2008,3.04,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Malawi,2008,3.08,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Angola,2008,1.09,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Kenya,2008,4.47,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Switzerland,2006,0.52,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Netherlands,2006,0.54,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Bahamas,2001,1.31,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Kenya,2010,4.55,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Uganda,2010,5.56,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Rwanda,2010,6.71,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Seychelles,2010,1.97,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Somalia,2010,12.76,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Oceania (exc. Australia and New Zealand),2008,1.51,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Ethiopia,2010,0.28,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Mauritania,2004,4.4,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Liberia,2004,4.62,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Gambia,2004,7,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Côte d'Ivoire,2004,1.2,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Ghana,2004,3.32,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Guinea,2004,8.15,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Swaziland,2004,3.91,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Mali,2004,7.8,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Western Africa,2004,2.15,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Djibouti,2010,2.83,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Madagascar,2010,3.2,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Botswana,2010,2.76,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Southern Africa,2010,1.59,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Sao Tome and Principe,2010,7.56,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Namibia,2010,1.48,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,South Africa,2010,1.5,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Lesotho,2010,5.59,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Eritrea,2010,3.09,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Congo (Brazzaville),2010,1.4,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Chad,2010,2.28,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,"Congo, (Kinshasa)",2010,7.2,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Gabon,2010,0.64,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Mozambique,2010,3.35,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Malawi,2010,3.33,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Mauritius,2010,2.52,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Central African Republic,2010,6.77,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Ghana,2008,3.5,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Denmark,2006,0.52,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Ukraine,2006,3.5,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Croatia,2006,1.48,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Bosnia and Herzegovina,2006,2.66,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Greece,2006,1.36,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Albania,2006,2.63,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Southern Europe,2006,0.96,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Latin America and the Caribbean,2006,1.75,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Sweden,2006,0.56,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Togo,2008,5.97,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Nigeria,2008,1.36,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Mali,2008,8.36,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Mauritania,2008,3.17,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Liberia,2008,4.1,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Cuba,2001,2.75,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Barbados,2001,1.31,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Niger,2008,11.77,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Northern Europe,2006,0.63,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,United Kingdom,2006,0.58,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Lesotho,2004,4.65,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Ireland,2006,0.83,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Iceland,2006,0.86,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Finland,2006,0.97,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Estonia,2006,1.81,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Latvia,2006,2.47,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Lithuania,2006,2.78,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Norway,2006,0.53,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Benin,2004,3.32,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Cape Verde,2004,2.21,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Gabon,2004,0.69,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Chad,2004,2.39,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Congo (Brazzaville),2004,1.35,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,"Congo, (Kinshasa)",2004,7.96,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Botswana,2004,2.91,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Burkina Faso,2004,5.93,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Belarus,2008,0.01,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Guinea,2008,7.28,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,San Marino,2006,1.11,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Pakistan,2008,3.41,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Nepal,2008,4.57,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Eastern Asia,2008,2.19,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Eastern and South-Eastern Asia,2008,2.28,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Sri Lanka,2008,1.57,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Nicaragua,2008,2.58,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Italy,2000,0.67,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Belgium,2000,0.58,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,France,2000,0.64,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Liechtenstein,2000,0.47,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Germany,2000,0.68,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Switzerland,2000,0.44,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Netherlands,2000,0.45,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Latin America and the Caribbean,2000,1.89,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Jamaica,2000,2.15,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Cuba,2000,2.83,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,France,2006,0.62,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Polynesia,2007,1.37,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Samoa,2007,4.54,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Australia and New Zealand,2007,1.04,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Australia,2007,1.06,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,New Zealand,2007,0.92,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Landlocked developing countries (LLDCs),2007,4.44,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,China,2008,4.76,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Small island developing States (SIDS),2007,2.09,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Nicaragua,2006,2.68,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Panama,2006,1.56,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,South America,2006,2.1,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Latin America and the Caribbean,2006,1.75,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Switzerland,2006,0.52,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Netherlands,2006,0.54,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Mexico,2006,1.12,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Korea (North),2008,2.01,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Japan,2008,0.6,Float,All,A,T,C,Total,Kg,P
